mean_size		:	1,	1
dof			:	1
num_meas		:	457
================================================
Time            omega_bi_b_11   cov_11          
================================================
1.400000,        5.177392,       0.000025,       
1.410000,        10.514116,      0.000025,       
1.420000,        13.928693,      0.000025,       
1.430000,        15.878222,      0.000025,       
1.440000,        16.848199,      0.000025,       
1.450000,        17.209666,      0.000025,       
1.460000,        17.191207,      0.000025,       
1.470000,        16.760755,      0.000025,       
1.480000,        15.675477,      0.000025,       
1.490000,        13.537596,      0.000025,       
1.500000,        9.885730,       0.000025,       
1.510000,        4.217548,       0.000025,       
1.520000,        0.044477,       0.000025,       
1.530000,        0.005421,       0.000025,       
1.540000,        0.003586,       0.000025,       
1.550000,        -0.001836,      0.000025,       
1.560000,        0.007278,       0.000025,       
1.570000,        0.003441,       0.000025,       
1.580000,        0.005859,       0.000025,       
1.590000,        -0.003690,      0.000025,       
1.600000,        0.006109,       0.000025,       
1.610000,        -0.000914,      0.000025,       
1.620000,        -0.003527,      0.000025,       
1.630000,        -0.005000,      0.000025,       
1.640000,        -0.003562,      0.000025,       
1.650000,        -0.007989,      0.000025,       
1.660000,        -0.002988,      0.000025,       
1.670000,        -0.004747,      0.000025,       
1.680000,        0.004537,       0.000025,       
1.690000,        0.007671,       0.000025,       
1.700000,        -0.002595,      0.000025,       
1.710000,        -0.000637,      0.000025,       
1.720000,        -0.004615,      0.000025,       
1.730000,        0.005238,       0.000025,       
1.740000,        -0.006779,      0.000025,       
1.750000,        0.006914,       0.000025,       
1.760000,        0.003283,       0.000025,       
1.770000,        -0.009492,      0.000025,       
1.780000,        -0.002695,      0.000025,       
1.790000,        -0.001987,      0.000025,       
1.800000,        0.002677,       0.000025,       
1.810000,        0.006248,       0.000025,       
1.820000,        -0.000290,      0.000025,       
1.830000,        -0.002812,      0.000025,       
1.840000,        -0.012917,      0.000025,       
1.850000,        -0.003009,      0.000025,       
1.860000,        0.005630,       0.000025,       
1.870000,        -0.003638,      0.000025,       
1.880000,        0.002991,       0.000025,       
1.890000,        0.001951,       0.000025,       
1.900000,        -0.007634,      0.000025,       
1.910000,        -0.001144,      0.000025,       
1.920000,        0.004266,       0.000025,       
1.930000,        0.002461,       0.000025,       
1.940000,        0.003243,       0.000025,       
1.950000,        0.000304,       0.000025,       
1.960000,        -0.004614,      0.000025,       
1.970000,        0.002414,       0.000025,       
1.980000,        0.000978,       0.000025,       
1.990000,        -0.001361,      0.000025,       
2.000000,        -0.007649,      0.000025,       
2.010000,        0.000171,       0.000025,       
2.020000,        -0.004224,      0.000025,       
2.030000,        0.008145,       0.000025,       
2.040000,        0.002338,       0.000025,       
2.050000,        0.009092,       0.000025,       
2.060000,        0.000583,       0.000025,       
2.070000,        -0.001372,      0.000025,       
2.080000,        -0.002881,      0.000025,       
2.090000,        -0.002828,      0.000025,       
2.100000,        -0.001929,      0.000025,       
2.110000,        0.007044,       0.000025,       
2.120000,        -0.005716,      0.000025,       
2.130000,        0.003656,       0.000025,       
2.140000,        -0.000494,      0.000025,       
2.150000,        0.007515,       0.000025,       
2.160000,        -0.006769,      0.000025,       
2.170000,        0.001602,       0.000025,       
2.180000,        -0.005077,      0.000025,       
2.190000,        -0.002601,      0.000025,       
2.200000,        -0.000109,      0.000025,       
2.210000,        -0.002430,      0.000025,       
2.220000,        0.001875,       0.000025,       
2.230000,        0.000131,       0.000025,       
2.240000,        0.001672,       0.000025,       
2.250000,        -0.007222,      0.000025,       
2.260000,        -0.001713,      0.000025,       
2.270000,        -0.002564,      0.000025,       
2.280000,        -0.000119,      0.000025,       
2.290000,        -0.000276,      0.000025,       
2.300000,        0.004105,       0.000025,       
2.310000,        0.000656,       0.000025,       
2.320000,        0.006117,       0.000025,       
2.330000,        0.005835,       0.000025,       
2.340000,        -0.007026,      0.000025,       
2.350000,        -0.005756,      0.000025,       
2.360000,        -0.004031,      0.000025,       
2.370000,        -3.252151,      0.000025,       
2.380000,        -9.214351,      0.000025,       
2.390000,        -13.114340,     0.000025,       
2.400000,        -15.440047,     0.000025,       
2.410000,        -16.654548,     0.000025,       
