mean_size		:	2,	1
dof			:	2
num_meas		:	457
================================================================================================================
Time            v_btt_b_11      v_btt_b_12      cov_11          cov_12          cov_21          cov_22          
================================================================================================================
0.000000,        0.979232,        -0.006906,      0.000100,        0.000000,        0.000000,        0.000100,       
0.010000,        1.008645,        0.003545,       0.000100,        0.000000,        0.000000,        0.000100,       
0.020000,        0.992792,        0.005436,       0.000100,        0.000000,        0.000000,        0.000100,       
0.030000,        1.001875,        -0.005665,      0.000100,        0.000000,        0.000000,        0.000100,       
0.040000,        1.003338,        -0.004347,      0.000100,        0.000000,        0.000000,        0.000100,       
0.050000,        1.003534,        0.008773,       0.000100,        0.000000,        0.000000,        0.000100,       
0.060000,        0.998964,        -0.007926,      0.000100,        0.000000,        0.000000,        0.000100,       
0.070000,        1.020635,        -0.006571,      0.000100,        0.000000,        0.000000,        0.000100,       
0.080000,        1.005744,        0.001772,       0.000100,        0.000000,        0.000000,        0.000100,       
0.090000,        1.014709,        -0.004501,      0.000100,        0.000000,        0.000000,        0.000100,       
0.100000,        1.000571,        0.013717,       0.000100,        0.000000,        0.000000,        0.000100,       
0.110000,        0.996703,        -0.009373,      0.000100,        0.000000,        0.000000,        0.000100,       
0.120000,        1.000878,        0.002736,       0.000100,        0.000000,        0.000000,        0.000100,       
0.130000,        1.006227,        0.016169,       0.000100,        0.000000,        0.000000,        0.000100,       
0.140000,        0.996621,        -0.012235,      0.000100,        0.000000,        0.000000,        0.000100,       
0.150000,        0.999357,        0.008324,       0.000100,        0.000000,        0.000000,        0.000100,       
0.160000,        0.986605,        -0.003989,      0.000100,        0.000000,        0.000000,        0.000100,       
0.170000,        0.981582,        0.012700,       0.000100,        0.000000,        0.000000,        0.000100,       
0.180000,        1.003724,        0.014926,       0.000100,        0.000000,        0.000000,        0.000100,       
0.190000,        1.011251,        -0.000379,      0.000100,        0.000000,        0.000000,        0.000100,       
0.200000,        0.981394,        0.000727,       0.000100,        0.000000,        0.000000,        0.000100,       
0.210000,        0.996680,        0.004046,       0.000100,        0.000000,        0.000000,        0.000100,       
0.220000,        1.016153,        0.036179,       0.000100,        0.000000,        0.000000,        0.000100,       
0.230000,        1.022904,        0.013977,       0.000100,        0.000000,        0.000000,        0.000100,       
0.240000,        0.992558,        -0.012515,      0.000100,        0.000000,        0.000000,        0.000100,       
0.250000,        0.990480,        0.005305,       0.000100,        0.000000,        0.000000,        0.000100,       
0.260000,        0.993544,        0.014318,       0.000100,        0.000000,        0.000000,        0.000100,       
0.270000,        0.993507,        0.006760,       0.000100,        0.000000,        0.000000,        0.000100,       
0.280000,        0.994120,        0.004285,       0.000100,        0.000000,        0.000000,        0.000100,       
0.290000,        1.004507,        -0.004432,      0.000100,        0.000000,        0.000000,        0.000100,       
0.300000,        0.988196,        -0.008388,      0.000100,        0.000000,        0.000000,        0.000100,       
0.310000,        1.011802,        0.003376,       0.000100,        0.000000,        0.000000,        0.000100,       
0.320000,        0.991572,        0.009684,       0.000100,        0.000000,        0.000000,        0.000100,       
0.330000,        0.990351,        -0.006459,      0.000100,        0.000000,        0.000000,        0.000100,       
0.340000,        1.005067,        -0.016314,      0.000100,        0.000000,        0.000000,        0.000100,       
0.350000,        0.989204,        -0.001293,      0.000100,        0.000000,        0.000000,        0.000100,       
0.360000,        1.004798,        -0.010843,      0.000100,        0.000000,        0.000000,        0.000100,       
0.370000,        0.982273,        0.002314,       0.000100,        0.000000,        0.000000,        0.000100,       
0.380000,        0.998253,        -0.006884,      0.000100,        0.000000,        0.000000,        0.000100,       
0.390000,        1.003953,        0.001658,       0.000100,        0.000000,        0.000000,        0.000100,       
0.400000,        1.009135,        -0.002604,      0.000100,        0.000000,        0.000000,        0.000100,       
0.410000,        0.979954,        0.016820,       0.000100,        0.000000,        0.000000,        0.000100,       
0.420000,        0.983873,        -0.000180,      0.000100,        0.000000,        0.000000,        0.000100,       
0.430000,        0.997213,        0.004727,       0.000100,        0.000000,        0.000000,        0.000100,       
0.440000,        0.995297,        -0.005247,      0.000100,        0.000000,        0.000000,        0.000100,       
0.450000,        1.002748,        0.018359,       0.000100,        0.000000,        0.000000,        0.000100,       
0.460000,        0.984814,        -0.009049,      0.000100,        0.000000,        0.000000,        0.000100,       
0.470000,        0.999319,        0.013031,       0.000100,        0.000000,        0.000000,        0.000100,       
0.480000,        1.009537,        -0.011096,      0.000100,        0.000000,        0.000000,        0.000100,       
0.490000,        1.005725,        0.006028,       0.000100,        0.000000,        0.000000,        0.000100,       
0.500000,        0.994004,        -0.015604,      0.000100,        0.000000,        0.000000,        0.000100,       
0.510000,        1.016572,        0.005738,       0.000100,        0.000000,        0.000000,        0.000100,       
0.520000,        1.000428,        -0.005951,      0.000100,        0.000000,        0.000000,        0.000100,       
0.530000,        0.993295,        0.003173,       0.000100,        0.000000,        0.000000,        0.000100,       
0.540000,        0.988330,        0.007364,       0.000100,        0.000000,        0.000000,        0.000100,       
0.550000,        0.995216,        0.011612,       0.000100,        0.000000,        0.000000,        0.000100,       
0.560000,        1.003020,        -0.016710,      0.000100,        0.000000,        0.000000,        0.000100,       
0.570000,        1.016437,        -0.011204,      0.000100,        0.000000,        0.000000,        0.000100,       
0.580000,        0.990185,        -0.002351,      0.000100,        0.000000,        0.000000,        0.000100,       
0.590000,        0.989496,        0.003046,       0.000100,        0.000000,        0.000000,        0.000100,       
0.600000,        0.985801,        0.008125,       0.000100,        0.000000,        0.000000,        0.000100,       
0.610000,        1.005954,        -0.007042,      0.000100,        0.000000,        0.000000,        0.000100,       
0.620000,        1.008875,        0.015169,       0.000100,        0.000000,        0.000000,        0.000100,       
0.630000,        0.991348,        0.000263,       0.000100,        0.000000,        0.000000,        0.000100,       
0.640000,        0.985218,        0.009509,       0.000100,        0.000000,        0.000000,        0.000100,       
0.650000,        1.018430,        0.019200,       0.000100,        0.000000,        0.000000,        0.000100,       
0.660000,        1.005663,        -0.004781,      0.000100,        0.000000,        0.000000,        0.000100,       
0.670000,        0.972859,        -0.002543,      0.000100,        0.000000,        0.000000,        0.000100,       
0.680000,        1.007511,        -0.003645,      0.000100,        0.000000,        0.000000,        0.000100,       
0.690000,        0.991848,        0.012493,       0.000100,        0.000000,        0.000000,        0.000100,       
0.700000,        0.991184,        -0.013253,      0.000100,        0.000000,        0.000000,        0.000100,       
0.710000,        0.994234,        0.012441,       0.000100,        0.000000,        0.000000,        0.000100,       
0.720000,        1.009514,        -0.009349,      0.000100,        0.000000,        0.000000,        0.000100,       
0.730000,        0.984730,        -0.014868,      0.000100,        0.000000,        0.000000,        0.000100,       
0.740000,        1.019657,        0.001277,       0.000100,        0.000000,        0.000000,        0.000100,       
0.750000,        0.988257,        0.008664,       0.000100,        0.000000,        0.000000,        0.000100,       
0.760000,        1.005206,        -0.011892,      0.000100,        0.000000,        0.000000,        0.000100,       
0.770000,        1.000489,        -0.005112,      0.000100,        0.000000,        0.000000,        0.000100,       
0.780000,        1.004789,        0.028147,       0.000100,        0.000000,        0.000000,        0.000100,       
0.790000,        1.008334,        0.008871,       0.000100,        0.000000,        0.000000,        0.000100,       
0.800000,        1.000613,        -0.005892,      0.000100,        0.000000,        0.000000,        0.000100,       
0.810000,        0.990726,        -0.018498,      0.000100,        0.000000,        0.000000,        0.000100,       
0.820000,        0.998408,        -0.018368,      0.000100,        0.000000,        0.000000,        0.000100,       
0.830000,        1.004433,        0.008386,       0.000100,        0.000000,        0.000000,        0.000100,       
0.840000,        0.993012,        -0.003520,      0.000100,        0.000000,        0.000000,        0.000100,       
0.850000,        1.000834,        0.009567,       0.000100,        0.000000,        0.000000,        0.000100,       
0.860000,        0.990211,        0.002390,       0.000100,        0.000000,        0.000000,        0.000100,       
0.870000,        0.996038,        -0.023175,      0.000100,        0.000000,        0.000000,        0.000100,       
0.880000,        0.981598,        -0.018327,      0.000100,        0.000000,        0.000000,        0.000100,       
0.890000,        1.000982,        0.011210,       0.000100,        0.000000,        0.000000,        0.000100,       
0.900000,        0.989882,        -0.010030,      0.000100,        0.000000,        0.000000,        0.000100,       
0.910000,        1.004593,        0.008996,       0.000100,        0.000000,        0.000000,        0.000100,       
0.920000,        0.996857,        0.002301,       0.000100,        0.000000,        0.000000,        0.000100,       
0.930000,        1.000537,        -0.009995,      0.000100,        0.000000,        0.000000,        0.000100,       
0.940000,        0.997894,        -0.000547,      0.000100,        0.000000,        0.000000,        0.000100,       
0.950000,        1.011316,        0.005003,       0.000100,        0.000000,        0.000000,        0.000100,       
0.960000,        0.996389,        -0.010402,      0.000100,        0.000000,        0.000000,        0.000100,       
0.970000,        1.003086,        -0.014682,      0.000100,        0.000000,        0.000000,        0.000100,       
0.980000,        0.980480,        0.007555,       0.000100,        0.000000,        0.000000,        0.000100,       
0.990000,        0.989636,        0.005298,       0.000100,        0.000000,        0.000000,        0.000100,       
1.000000,        1.003592,        0.009460,       0.000100,        0.000000,        0.000000,        0.000100,       
1.010000,        0.994519,        0.006018,       0.000100,        0.000000,        0.000000,        0.000100,       
