mean_size                :	3,	3
dof                      :	3
num_meas                 :	458
====================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
Time                     X_11                     X_21                     X_31                     X_12                     X_22                     X_32                     X_13                     X_23                     X_33                     cov_11                   cov_12                   cov_13                   cov_21                   cov_22                   cov_23                   cov_31                   cov_32                   cov_33                   covIsGlobal              
====================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
0.09,                    0.999993,                0.0038192,               0,                       -0.0038192,              0.999993,                0,                       0.10374,                 0.00277511,              1,                       1.01e-05,                1.65555e-10,             1.65171e-09,             1.65555e-10,             1.02007e-05,             1.00408e-06,             1.65171e-09,             1.00408e-06,             1.0025e-05,              0,                       
0.1,                     0.999993,                0.0038281,               0,                       -0.0038281,              0.999993,                0,                       0.113745,                0.00295054,              1,                       1.011e-05,               3.16269e-11,             2.85968e-10,             3.16269e-11,             1.02318e-05,             1.10439e-06,             2.85968e-10,             1.10439e-06,             1.00275e-05,             0,                       
0.11,                    0.999993,                0.00384012,              0,                       -0.00384012,             0.999993,                0,                       0.123712,                0.00289503,              1,                       1.012e-05,               1.49027e-10,             1.23972e-09,             1.49027e-10,             1.02648e-05,             1.20433e-06,             1.23972e-09,             1.20433e-06,             1.003e-05,               0,                       
0.12,                    0.999993,                0.00382849,              0,                       -0.00382849,             0.999993,                0,                       0.133721,                0.00296076,              1,                       1.013e-05,               1.23838e-10,             9.5071e-10,              1.23838e-10,             1.02999e-05,             1.30472e-06,             9.5071e-10,              1.30472e-06,             1.00325e-05,             0,                       
0.13,                    0.999993,                0.00383557,              0,                       -0.00383557,             0.999993,                0,                       0.143782,                0.00316101,              1,                       1.014e-05,               -9.25323e-11,            -6.6185e-10,             -9.25323e-11,            1.03372e-05,             1.40567e-06,             -6.6185e-10,             1.40567e-06,             1.0035e-05,              0,                       
0.14,                    0.999993,                0.00381649,              0,                       -0.00381649,             0.999993,                0,                       0.153749,                0.00307679,              1,                       1.015e-05,               8.09194e-11,             5.38158e-10,             8.09194e-11,             1.03762e-05,             1.50568e-06,             5.38158e-10,             1.50568e-06,             1.00375e-05,             0,                       
0.15,                    0.999993,                0.00387091,              0,                       -0.00387091,             0.999993,                0,                       0.163742,                0.00319845,              1,                       1.016e-05,               -3.38214e-11,            -2.12695e-10,            -3.38214e-11,            1.04173e-05,             1.60599e-06,             -2.12695e-10,            1.60599e-06,             1.004e-05,               0,                       
0.16,                    0.999992,                0.00389993,              0,                       -0.00389993,             0.999992,                0,                       0.173608,                0.00319689,              1,                       1.017e-05,               4.02642e-11,             2.35844e-10,             4.02642e-11,             1.04599e-05,             1.70505e-06,             2.35844e-10,             1.70505e-06,             1.00425e-05,             0,                       
0.17,                    0.999993,                0.00386254,              0,                       -0.00386254,             0.999993,                0,                       0.183423,                0.00336199,              1,                       1.018e-05,               -1.98278e-10,            -1.10515e-09,            -1.98278e-10,            1.05044e-05,             1.80362e-06,             -1.10515e-09,            1.80362e-06,             1.0045e-05,              0,                       
0.18,                    0.999992,                0.00389623,              0,                       -0.00389623,             0.999992,                0,                       0.19346,                 0.00355018,              1,                       1.019e-05,               -4.81768e-10,            -2.542e-09,              -4.81768e-10,            1.05516e-05,             1.90445e-06,             -2.542e-09,              1.90445e-06,             1.00475e-05,             0,                       
0.19,                    0.999993,                0.00383112,              0,                       -0.00383112,             0.999993,                0,                       0.203718,                0.00358598,              1,                       9.2559e-06,              -4.31e-10,               -2.37897e-09,            -4.31e-10,               9.58502e-06,             1.81377e-06,             -2.37897e-09,            1.81377e-06,             1.00136e-05,             0,                       
0.2,                     0.999993,                0.00377334,              0,                       -0.00377334,             0.999993,                0,                       0.213532,                0.00363057,              1,                       9.2659e-06,              -4.88835e-10,            -2.55941e-09,            -4.88835e-10,            9.63158e-06,             1.91204e-06,             -2.55941e-09,            1.91204e-06,             1.00161e-05,             0,                       
0.21,                    0.999993,                0.00371377,              0,                       -0.00371377,             0.999993,                0,                       0.223499,                0.00370834,              1,                       9.2759e-06,              -6.1926e-10,             -3.08153e-09,            -6.1926e-10,             9.68069e-06,             2.01187e-06,             -3.08153e-09,            2.01187e-06,             1.00186e-05,             0,                       
0.22,                    0.999993,                0.00370399,              0,                       -0.00370399,             0.999993,                0,                       0.233659,                0.00410781,              1,                       9.2859e-06,              -1.41954e-09,            -6.72634e-09,            -1.41954e-09,            9.73261e-06,             2.11368e-06,             -6.72634e-09,            2.11368e-06,             1.00211e-05,             0,                       
0.23,                    0.999993,                0.00372947,              0,                       -0.00372947,             0.999993,                0,                       0.243887,                0.0042856,               1,                       9.2959e-06,              -1.78588e-09,            -8.07183e-09,            -1.78588e-09,            9.7869e-06,              2.21618e-06,             -8.07183e-09,            2.21618e-06,             1.00236e-05,             0,                       
0.24,                    0.999993,                0.00377626,              0,                       -0.00377626,             0.999993,                0,                       0.253813,                0.0041977,               1,                       9.3059e-06,              -1.55165e-09,            -6.71135e-09,            -1.55165e-09,            9.84188e-06,             2.31567e-06,             -6.71135e-09,            2.31567e-06,             1.00261e-05,             0,                       
0.25,                    0.999993,                0.00374807,              0,                       -0.00374807,             0.999993,                0,                       0.263718,                0.00428801,              1,                       9.3159e-06,              -1.76233e-09,            -7.30991e-09,            -1.76233e-09,            9.89874e-06,             2.41498e-06,             -7.30991e-09,            2.41498e-06,             1.00286e-05,             0,                       
0.26,                    0.999993,                0.00370833,              0,                       -0.00370833,             0.999993,                0,                       0.273653,                0.00446823,              1,                       9.32591e-06,             -2.21962e-09,            -8.84376e-09,            -2.21962e-09,            9.95772e-06,             2.51462e-06,             -8.84376e-09,            2.51462e-06,             1.00311e-05,             0,                       
0.27,                    0.999993,                0.00371757,              0,                       -0.00371757,             0.999993,                0,                       0.283587,                0.00457272,              1,                       9.33591e-06,             -2.47802e-09,            -9.49817e-09,            -2.47802e-09,            1.00187e-05,             2.61428e-06,             -9.49817e-09,            2.61428e-06,             1.00336e-05,             0,                       
0.28,                    0.999993,                0.0037501,               0,                       -0.0037501,              0.999993,                0,                       0.293528,                0.00465269,              1,                       9.34591e-06,             -2.66524e-09,            -9.84145e-09,            -2.66524e-09,            1.00816e-05,             2.71402e-06,             -9.84145e-09,            2.71402e-06,             1.00361e-05,             0,                       
0.29,                    0.999993,                0.00369369,              0,                       -0.00369369,             0.999993,                0,                       0.303573,                0.00464576,              1,                       9.35591e-06,             -2.68318e-09,            -9.55259e-09,            -2.68318e-09,            1.01472e-05,             2.81484e-06,             -9.55259e-09,            2.81484e-06,             1.00386e-05,             0,                       
0.3,                     0.999993,                0.00367353,              0,                       -0.00367353,             0.999993,                0,                       0.313456,                0.00459828,              1,                       9.36591e-06,             -2.54996e-09,            -8.7683e-09,             -2.54996e-09,            1.02138e-05,             2.91404e-06,             -8.7683e-09,             2.91404e-06,             1.00411e-05,             0,                       
0.31,                    0.999993,                0.00367812,              0,                       -0.00367812,             0.999993,                0,                       0.323573,                0.00466923,              1,                       9.37591e-06,             -2.73638e-09,            -9.09367e-09,            -2.73638e-09,            1.02838e-05,             3.01564e-06,             -9.09367e-09,            3.01564e-06,             1.00436e-05,             0,                       
0.32,                    0.999993,                0.00365641,              0,                       -0.00365641,             0.999993,                0,                       0.333489,                0.00480243,              1,                       9.38591e-06,             -3.14893e-09,            -1.01328e-08,            -3.14893e-09,            1.03546e-05,             3.11522e-06,             -1.01328e-08,            3.11522e-06,             1.00461e-05,             0,                       
0.33,                    0.999993,                0.00364511,              0,                       -0.00364511,             0.999993,                0,                       0.343392,                0.004774,                1,                       9.39591e-06,             -3.05311e-09,            -9.51973e-09,            -3.05311e-09,            1.04273e-05,             3.21472e-06,             -9.51973e-09,            3.21472e-06,             1.00486e-05,             0,                       
0.34,                    0.999993,                0.0036195,               0,                       -0.0036195,              0.999993,                0,                       0.353444,                0.00464737,              1,                       9.4059e-06,              -2.63554e-09,            -7.96403e-09,            -2.63554e-09,            1.05029e-05,             3.31571e-06,             -7.96403e-09,            3.31571e-06,             1.00511e-05,             0,                       
0.35,                    0.999993,                0.00370185,              0,                       -0.00370185,             0.999993,                0,                       0.363336,                0.00467065,              1,                       9.4159e-06,              -2.57573e-09,            -7.55692e-09,            -2.57573e-09,            1.05795e-05,             3.41514e-06,             -7.55692e-09,            3.41514e-06,             1.00536e-05,             0,                       
0.36,                    0.999993,                0.00361144,              0,                       -0.00361144,             0.999993,                0,                       0.373384,                0.00459896,              1,                       9.4259e-06,              -2.3803e-09,             -6.78014e-09,            -2.3803e-09,             1.06591e-05,             3.51616e-06,             -6.78014e-09,            3.51616e-06,             1.00561e-05,             0,                       
0.37,                    0.999993,                0.00361708,              0,                       -0.00361708,             0.999993,                0,                       0.383207,                0.0046576,               1,                       9.4359e-06,              -2.5233e-09,             -6.99273e-09,            -2.5233e-09,             1.07392e-05,             3.61493e-06,             -6.99273e-09,            3.61493e-06,             1.00586e-05,             0,                       
0.38,                    0.999993,                0.00370657,              0,                       -0.00370657,             0.999993,                0,                       0.393189,                0.00462532,              1,                       9.4459e-06,              -2.21582e-09,            -5.9723e-09,             -2.21582e-09,            1.08224e-05,             3.71535e-06,             -5.9723e-09,             3.71535e-06,             1.00611e-05,             0,                       
0.39,                    0.999993,                0.00368947,              0,                       -0.00368947,             0.999993,                0,                       0.403336,                0.0046793,               1,                       8.63901e-06,             -1.94686e-09,            -5.59291e-09,            -1.94686e-09,            9.83515e-06,             3.44101e-06,             -5.59291e-09,            3.44101e-06,             9.93229e-06,             0,                       
0.4,                     0.999993,                0.00370026,              0,                       -0.00370026,             0.999993,                0,                       0.413427,                0.00469054,              1,                       8.64901e-06,             -1.89762e-09,            -5.2966e-09,             -1.89762e-09,            9.91561e-06,             3.54124e-06,             -5.2966e-09,             3.54124e-06,             9.93479e-06,             0,                       
0.41,                    0.999994,                0.00359973,              0,                       -0.00359973,             0.999994,                0,                       0.423226,                0.00489451,              1,                       8.65901e-06,             -2.69415e-09,            -7.32853e-09,            -2.69415e-09,            9.99597e-06,             3.6386e-06,              -7.32853e-09,            3.6386e-06,              9.93729e-06,             0,                       
0.42,                    0.999994,                0.00351907,              0,                       -0.00351907,             0.999994,                0,                       0.433065,                0.00492773,              1,                       8.66901e-06,             -2.87173e-09,            -7.60807e-09,            -2.87173e-09,            1.00785e-05,             3.73637e-06,             -7.60807e-09,            3.73637e-06,             9.93979e-06,             0,                       
0.43,                    0.999994,                0.00344589,              0,                       -0.00344589,             0.999994,                0,                       0.443037,                0.00500973,              1,                       8.67901e-06,             -3.23618e-09,            -8.35498e-09,            -3.23618e-09,            1.0164e-05,              3.83549e-06,             -8.35498e-09,            3.83549e-06,             9.94229e-06,             0,                       
0.44,                    0.999994,                0.00352475,              0,                       -0.00352475,             0.999994,                0,                       0.45299,                 0.00499195,              1,                       8.68901e-06,             -2.99123e-09,            -7.52694e-09,            -2.99123e-09,            1.02514e-05,             3.93444e-06,             -7.52694e-09,            3.93444e-06,             9.94479e-06,             0,                       
0.45,                    0.999994,                0.0035639,               0,                       -0.0035639,              0.999994,                0,                       0.463016,                0.00521108,              1,                       8.69901e-06,             -3.74384e-09,            -9.19672e-09,            -3.74384e-09,            1.03413e-05,             4.03416e-06,             -9.19672e-09,            4.03416e-06,             9.94729e-06,             0,                       
0.46,                    0.999994,                0.00353827,              0,                       -0.00353827,             0.999994,                0,                       0.472865,                0.00515556,              1,                       8.70901e-06,             -3.50412e-09,            -8.40124e-09,            -3.50412e-09,            1.04317e-05,             4.13213e-06,             -8.40124e-09,            4.13213e-06,             9.94979e-06,             0,                       
0.47,                    0.999994,                0.00355181,              0,                       -0.00355181,             0.999994,                0,                       0.482857,                0.0053213,               1,                       8.71901e-06,             -4.11532e-09,            -9.64118e-09,            -4.11532e-09,            1.05253e-05,             4.23156e-06,             -9.64118e-09,            4.23156e-06,             9.95229e-06,             0,                       
0.48,                    0.999993,                0.00364748,              0,                       -0.00364748,             0.999993,                0,                       0.492953,                0.00524668,              1,                       8.72901e-06,             -3.55299e-09,            -8.12723e-09,            -3.55299e-09,            1.06217e-05,             4.33203e-06,             -8.12723e-09,            4.33203e-06,             9.95479e-06,             0,                       
0.49,                    0.999994,                0.00360473,              0,                       -0.00360473,             0.999994,                0,                       0.50301,                 0.00534342,              1,                       8.73901e-06,             -3.98562e-09,            -8.91464e-09,            -3.98562e-09,            1.07199e-05,             4.43215e-06,             -8.91464e-09,            4.43215e-06,             9.95729e-06,             0,                       
0.5,                     0.999993,                0.00362913,              0,                       -0.00362913,             0.999993,                0,                       0.512951,                0.00522334,              1,                       8.74901e-06,             -3.31724e-09,            -7.25155e-09,            -3.31724e-09,            1.0819e-05,              4.53112e-06,             -7.25155e-09,            4.53112e-06,             9.95979e-06,             0,                       
0.51,                    0.999993,                0.00367032,              0,                       -0.00367032,             0.999993,                0,                       0.523116,                0.00531782,              1,                       8.75901e-06,             -3.56864e-09,            -7.63432e-09,            -3.56864e-09,            1.09221e-05,             4.63237e-06,             -7.63432e-09,            4.63237e-06,             9.96229e-06,             0,                       
0.52,                    0.999993,                0.00360956,              0,                       -0.00360956,             0.999993,                0,                       0.533121,                0.00529472,              1,                       8.76901e-06,             -3.49909e-09,            -7.32596e-09,            -3.49909e-09,            1.10258e-05,             4.73204e-06,             -7.32596e-09,            4.73204e-06,             9.96479e-06,             0,                       
0.53,                    0.999994,                0.0035488,               0,                       -0.0035488,              0.999994,                0,                       0.543053,                0.00536201,              1,                       8.77901e-06,             -3.86659e-09,            -7.93267e-09,            -3.86659e-09,            1.11308e-05,             4.83102e-06,             -7.93267e-09,            4.83102e-06,             9.96729e-06,             0,                       
0.54,                    0.999994,                0.00356658,              0,                       -0.00356658,             0.999994,                0,                       0.552936,                0.00547081,              1,                       8.78901e-06,             -4.2649e-09,             -8.57989e-09,            -4.2649e-09,             1.12373e-05,             4.92953e-06,             -8.57989e-09,            4.92953e-06,             9.96979e-06,             0,                       
0.55,                    0.999994,                0.00359746,              0,                       -0.00359746,             0.999994,                0,                       0.562888,                0.00562258,              1,                       8.79901e-06,             -4.85634e-09,            -9.58382e-09,            -4.85634e-09,            1.13464e-05,             5.02875e-06,             -9.58382e-09,            5.02875e-06,             9.97229e-06,             0,                       
0.56,                    0.999994,                0.00352648,              0,                       -0.00352648,             0.999994,                0,                       0.572919,                0.0054912,               1,                       8.80901e-06,             -4.28167e-09,            -8.27794e-09,            -4.28167e-09,            1.14583e-05,             5.12877e-06,             -8.27794e-09,            5.12877e-06,             9.97479e-06,             0,                       
0.57,                    0.999994,                0.00358071,              0,                       -0.00358071,             0.999994,                0,                       0.583083,                0.00541529,              1,                       8.81901e-06,             -3.63188e-09,            -6.87949e-09,            -3.63188e-09,            1.15735e-05,             5.23016e-06,             -6.87949e-09,            5.23016e-06,             9.97729e-06,             0,                       
0.58,                    0.999994,                0.00356,                 0,                       -0.00356,                0.999994,                0,                       0.592985,                0.00542713,              1,                       8.82901e-06,             -3.63338e-09,            -6.75426e-09,            -3.63338e-09,            1.16881e-05,             5.32895e-06,             -6.75426e-09,            5.32895e-06,             9.97979e-06,             0,                       
0.59,                    0.999994,                0.00346849,              0,                       -0.00346849,             0.999994,                0,                       0.602968,                0.00549249,              1,                       8.12118e-06,             -3.39731e-09,            -6.75219e-09,            -3.39731e-09,            1.05582e-05,             4.85463e-06,             -6.75219e-09,            4.85463e-06,             9.7188e-06,              0,                       
0.6,                     0.999994,                0.0034803,               0,                       -0.0034803,              0.999994,                0,                       0.612826,                0.00560799,              1,                       8.13118e-06,             -3.83646e-09,            -7.48395e-09,            -3.83646e-09,            1.06649e-05,             4.95044e-06,             -7.48395e-09,            4.95044e-06,             9.7213e-06,              0,                       
0.61,                    0.999994,                0.0035455,               0,                       -0.0035455,              0.999994,                0,                       0.622886,                0.00557291,              1,                       8.14118e-06,             -3.38615e-09,            -6.47342e-09,            -3.38615e-09,            1.07754e-05,             5.04823e-06,             -6.47342e-09,            5.04823e-06,             9.7238e-06,              0,                       
0.62,                    0.999994,                0.00353277,              0,                       -0.00353277,             0.999994,                0,                       0.632974,                0.0057603,               1,                       8.15118e-06,             -4.26662e-09,            -8.01331e-09,            -4.26662e-09,            1.08883e-05,             5.14633e-06,             -8.01331e-09,            5.14633e-06,             9.7263e-06,              0,                       
0.63,                    0.999994,                0.00360356,              0,                       -0.00360356,             0.999994,                0,                       0.642887,                0.00579831,              1,                       8.16118e-06,             -4.16061e-09,            -7.67111e-09,            -4.16061e-09,            1.10013e-05,             5.24276e-06,             -7.67111e-09,            5.24276e-06,             9.7288e-06,              0,                       
0.64,                    0.999993,                0.00364161,              0,                       -0.00364161,             0.999993,                0,                       0.652739,                0.00592909,              1,                       8.17118e-06,             -4.6328e-09,             -8.39491e-09,            -4.6328e-09,             1.11155e-05,             5.33861e-06,             -8.39491e-09,            5.33861e-06,             9.7313e-06,              0,                       
0.65,                    0.999994,                0.00357428,              0,                       -0.00357428,             0.999994,                0,                       0.662922,                0.00615783,              1,                       8.18118e-06,             -5.96614e-09,            -1.06262e-08,            -5.96614e-09,            1.12353e-05,             5.43771e-06,             -1.06262e-08,            5.43771e-06,             9.7338e-06,              0,                       
0.66,                    0.999994,                0.00353247,              0,                       -0.00353247,             0.999994,                0,                       0.672979,                0.00614575,              1,                       8.19118e-06,             -5.93949e-09,            -1.03902e-08,            -5.93949e-09,            1.13556e-05,             5.5356e-06,              -1.03902e-08,            5.5356e-06,              9.7363e-06,              0,                       
0.67,                    0.999994,                0.00353072,              0,                       -0.00353072,             0.999994,                0,                       0.682708,                0.00615468,              1,                       8.20118e-06,             -5.90307e-09,            -1.01524e-08,            -5.90307e-09,            1.14743e-05,             5.63032e-06,             -1.01524e-08,            5.63032e-06,             9.7388e-06,              0,                       
0.68,                    0.999994,                0.00359098,              0,                       -0.00359098,             0.999994,                0,                       0.692783,                0.00615411,              1,                       8.21118e-06,             -5.59416e-09,            -9.45514e-09,            -5.59416e-09,            1.15987e-05,             5.72844e-06,             -9.45514e-09,            5.72844e-06,             9.7413e-06,              0,                       
0.69,                    0.999993,                0.00361701,              0,                       -0.00361701,             0.999993,                0,                       0.702701,                0.00631478,              1,                       8.22118e-06,             -6.32522e-09,            -1.05217e-08,            -6.32522e-09,            1.17233e-05,             5.82506e-06,             -1.05217e-08,            5.82506e-06,             9.7438e-06,              0,                       
0.7,                     0.999994,                0.00354766,              0,                       -0.00354766,             0.999994,                0,                       0.712613,                0.00621776,              1,                       8.23118e-06,             -5.89366e-09,            -9.63773e-09,            -5.89366e-09,            1.18497e-05,             5.92164e-06,             -9.63773e-09,            5.92164e-06,             9.7463e-06,              0,                       
0.71,                    0.999993,                0.00361715,              0,                       -0.00361715,             0.999993,                0,                       0.722555,                0.00637779,              1,                       8.24118e-06,             -6.48059e-09,            -1.04353e-08,            -6.48059e-09,            1.19784e-05,             6.01854e-06,             -1.04353e-08,            6.01854e-06,             9.7488e-06,              0,                       
0.72,                    0.999993,                0.0036273,               0,                       -0.0036273,              0.999993,                0,                       0.73265,                 0.00632087,              1,                       8.25118e-06,             -5.9752e-09,             -9.46234e-09,            -5.9752e-09,             1.21109e-05,             6.11696e-06,             -9.46234e-09,            6.11696e-06,             9.7513e-06,              0,                       
0.73,                    0.999993,                0.00367115,              0,                       -0.00367115,             0.999993,                0,                       0.742498,                0.00620812,              1,                       8.26118e-06,             -4.9714e-09,             -7.74218e-09,            -4.9714e-09,             1.22424e-05,             6.21298e-06,             -7.74218e-09,            6.21298e-06,             9.7538e-06,              0,                       
0.74,                    0.999993,                0.00364238,              0,                       -0.00364238,             0.999993,                0,                       0.752695,                0.00625818,              1,                       8.27118e-06,             -5.24824e-09,            -8.04692e-09,            -5.24824e-09,            1.23801e-05,             6.31244e-06,             -8.04692e-09,            6.31244e-06,             9.7563e-06,              0,                       
0.75,                    0.999994,                0.00359228,              0,                       -0.00359228,             0.999994,                0,                       0.762577,                0.00638057,              1,                       8.28118e-06,             -6.09364e-09,            -9.21094e-09,            -6.09364e-09,            1.25158e-05,             6.40885e-06,             -9.21094e-09,            6.40885e-06,             9.7588e-06,              0,                       
0.76,                    0.999994,                0.00354409,              0,                       -0.00354409,             0.999994,                0,                       0.772629,                0.00629751,              1,                       8.29118e-06,             -5.62117e-09,            -8.36163e-09,            -5.62117e-09,            1.26556e-05,             6.50695e-06,             -8.36163e-09,            6.50695e-06,             9.7613e-06,              0,                       
0.77,                    0.999994,                0.00359896,              0,                       -0.00359896,             0.999994,                0,                       0.782634,                0.00628213,              1,                       8.30118e-06,             -5.12233e-09,            -7.50291e-09,            -5.12233e-09,            1.27968e-05,             6.60461e-06,             -7.50291e-09,            6.60461e-06,             9.7638e-06,              0,                       
0.78,                    0.999994,                0.00349803,              0,                       -0.00349803,             0.999994,                0,                       0.792681,                0.00659925,              1,                       8.31118e-06,             -7.54818e-09,            -1.09227e-08,            -7.54818e-09,            1.29405e-05,             6.70271e-06,             -1.09227e-08,            6.70271e-06,             9.7663e-06,              0,                       
0.79,                    0.999994,                0.00349953,              0,                       -0.00349953,             0.999994,                0,                       0.802843,                0.00672331,              1,                       7.68196e-06,             -6.73785e-09,            -1.04146e-08,            -6.73785e-09,            1.15723e-05,             6.01414e-06,             -1.04146e-08,            6.01414e-06,             9.35976e-06,             0,                       
0.8,                     0.999994,                0.00347101,              0,                       -0.00347101,             0.999994,                0,                       0.81285,                 0.00669926,              1,                       7.69196e-06,             -6.59573e-09,            -1.0036e-08,             -6.59573e-09,            1.17036e-05,             6.10779e-06,             -1.0036e-08,             6.10779e-06,             9.36226e-06,             0,                       
0.81,                    0.999994,                0.00344907,              0,                       -0.00344907,             0.999994,                0,                       0.822758,                0.00654856,              1,                       7.70195e-06,             -5.63819e-09,            -8.43921e-09,            -5.63819e-09,            1.18355e-05,             6.20055e-06,             -8.43921e-09,            6.20055e-06,             9.36476e-06,             0,                       
0.82,                    0.999994,                0.00342089,              0,                       -0.00342089,             0.999994,                0,                       0.832742,                0.00639918,              1,                       7.71195e-06,             -4.68547e-09,            -6.89513e-09,            -4.68547e-09,            1.19702e-05,             6.29405e-06,             -6.89513e-09,            6.29405e-06,             9.36726e-06,             0,                       
0.83,                    0.999994,                0.00340748,              0,                       -0.00340748,             0.999994,                0,                       0.842786,                0.00651733,              1,                       7.72195e-06,             -5.34882e-09,            -7.76571e-09,            -5.34882e-09,            1.21076e-05,             6.38813e-06,             -7.76571e-09,            6.38813e-06,             9.36976e-06,             0,                       
0.84,                    0.999994,                0.00342013,              0,                       -0.00342013,             0.999994,                0,                       0.852716,                0.00651603,              1,                       7.73195e-06,             -5.14111e-09,            -7.35449e-09,            -5.14111e-09,            1.22454e-05,             6.48118e-06,             -7.35449e-09,            6.48118e-06,             9.37226e-06,             0,                       
0.85,                    0.999994,                0.00338479,              0,                       -0.00338479,             0.999994,                0,                       0.862724,                0.00664575,              1,                       7.74195e-06,             -6.00671e-09,            -8.48184e-09,            -6.00671e-09,            1.23861e-05,             6.57498e-06,             -8.48184e-09,            6.57498e-06,             9.37476e-06,             0,                       
0.86,                    0.999994,                0.00333831,              0,                       -0.00333831,             0.999994,                0,                       0.872626,                0.00670294,              1,                       7.75195e-06,             -6.47048e-09,            -9.01366e-09,            -6.47048e-09,            1.25272e-05,             6.66781e-06,             -9.01366e-09,            6.66781e-06,             9.37726e-06,             0,                       
0.87,                    0.999995,                0.00326439,              0,                       -0.00326439,             0.999995,                0,                       0.882587,                0.00650407,              1,                       7.76195e-06,             -5.35378e-09,            -7.33688e-09,            -5.35378e-09,            1.2671e-05,              6.76121e-06,             -7.33688e-09,            6.76121e-06,             9.37976e-06,             0,                       
0.88,                    0.999995,                0.00321116,              0,                       -0.00321116,             0.999995,                0,                       0.892404,                0.00635259,              1,                       7.77195e-06,             -4.43643e-09,            -5.9802e-09,             -4.43643e-09,            1.28146e-05,             6.85328e-06,             -5.9802e-09,             6.85328e-06,             9.38226e-06,             0,                       
